player_name,team_abbreviation,age,player_height,pts,reb,season
Chris Andersen,DEN,32,208.28,5.6,4.9,2010-11
Chauncey Billups,NYK,34,190.5,16.8,2.6,2010-11
Chuck Hayes,HOU,28,198.12,7.9,8.1,2010-11
Chase Budinger,HOU,23,200.66,9.8,3.6,2010-11
Charlie Bell,GSW,32,190.5,1.7,0.9,2010-11
Channing Frye,PHX,28,210.82,12.7,6.7,2010-11
Cartier Martin,WAS,26,200.66,4,1.4,2010-11
Caron Butler,DAL,31,200.66,15,4.1,2010-11
Carmelo Anthony,NYK,27,203.2,25.6,7.3,2010-11
Carlos Delfino,MIL,28,198.12,11.5,4.1,2010-11
Carlos Boozer,CHI,29,205.74,17.5,9.6,2010-11
Carlos Arroyo,BOS,31,187.96,4.8,1.6,2010-11
Carl Landry,NOH,27,205.74,11.9,4.6,2010-11
CJ Miles,UTA,24,198.12,12.8,3.3,2010-11
C.J. Watson,CHI,27,187.96,4.9,1.1,2010-11
Charlie Villanueva,DET,26,210.82,11.1,3.9,2010-11
Cole Aldrich,OKC,22,210.82,1,1.9,2010-11
Corey Brewer,DAL,25,205.74,8,2.5,2010-11
Corey Maggette,MIL,31,198.12,12,3.6,2010-11
David West,NOH,30,205.74,18.9,7.6,2010-11
David Lee,GSW,28,205.74,16.5,9.8,2010-11
David Andersen,NOH,31,210.82,3.4,2.1,2010-11
Darren Collison,IND,23,182.88,13.2,2.8,2010-11
Darrell Arthur,MEM,23,205.74,9.1,4.3,2010-11
Darnell Jackson,SAC,25,205.74,3.2,1.6,2010-11
Darko Milicic,MIN,26,213.36,8.8,5.2,2010-11
Darius Songaila,PHI,33,205.74,1.6,1,2010-11
Dante Cunningham,CHA,24,203.2,6.2,3.6,2010-11
Danny Green,SAS,24,198.12,5.1,1.9,2010-11
Danny Granger,IND,28,203.2,20.5,5.4,2010-11
Danilo Gallinari,DEN,22,208.28,15.6,4.9,2010-11
Daniel Gibson,CLE,25,187.96,11.6,2.6,2010-11
Dan Gadzuric,NJN,33,210.82,2.8,3.2,2010-11
Damion James,NJN,23,200.66,4.4,3.4,2010-11
Damien Wilkins,ATL,31,198.12,3.5,1.7,2010-11
Dahntay Jones,IND,30,198.12,6.3,1.4,2010-11
Daequan Cook,OKC,24,195.58,5.6,1.7,2010-11
DaJuan Summers,DET,23,203.2,3.4,0.5,2010-11
DJ White,CHA,24,205.74,5.7,3.4,2010-11
DJ Mbenga,NOH,30,213.36,1.4,2.1,2010-11
D.J. Augustin,CHA,23,182.88,14.4,2.7,2010-11
Craig Smith,LAC,27,200.66,5.4,2.4,2010-11
Craig Brackins,PHI,23,208.28,2.7,1.3,2010-11
Courtney Lee,HOU,25,195.58,8.3,2.6,2010-11
Byron Mullens,OKC,22,213.36,1.9,1.8,2010-11
Brook Lopez,NJN,23,213.36,20.4,6,2010-11
Brian Scalabrine,CHI,33,205.74,1.1,0.4,2010-11
Brian Cook,LAC,30,205.74,4.8,2.4,2010-11
Andy Rautins,NYK,24,193.04,1.6,0.2,2010-11
Andris Biedrins,GSW,25,213.36,5,7.2,2010-11
Andrew Bynum,LAL,23,213.36,11.3,9.4,2010-11
Andrew Bogut,MIL,26,213.36,12.8,11.1,2010-11
Andres Nocioni,PHI,31,200.66,6.1,3.1,2010-11
Andrei Kirilenko,UTA,30,205.74,11.7,5.1,2010-11
Andrea Bargnani,TOR,25,213.36,21.4,5.2,2010-11
Andre Miller,POR,35,187.96,12.7,3.7,2010-11
Andre Iguodala,PHI,27,198.12,14.1,5.8,2010-11
Andray Blatche,WAS,24,210.82,16.8,8.2,2010-11
Anderson Varejao,CLE,28,210.82,9.1,9.7,2010-11
Amir Johnson,TOR,24,205.74,9.6,6.4,2010-11
Amar'e Stoudemire,NYK,28,208.28,25.3,8.2,2010-11
Alonzo Gee,CLE,24,198.12,5.9,3.3,2010-11
Alexis Ajinca,TOR,23,218.44,4.2,2.3,2010-11
Al-Farouq Aminu,LAC,20,205.74,5.6,3.3,2010-11
Al Thornton,GSW,27,203.2,7.4,3,2010-11
Al Jefferson,UTA,26,208.28,18.6,9.7,2010-11
Al Horford,ATL,25,208.28,15.3,9.3,2010-11
Al Harrington,DEN,31,205.74,10.5,4.5,2010-11
Acie Law,GSW,26,190.5,4.2,1.2,2010-11
Aaron Gray,NOH,26,213.36,3.1,4.2,2010-11
AJ Price,IND,24,187.96,6.5,1.4,2010-11
Joel Przybilla,CHA,31,215.9,1.8,4,2010-11
Aaron Brooks,PHX,26,182.88,10.7,1.3,2010-11
Antawn Jamison,CLE,35,205.74,18,6.7,2010-11
DeAndre Jordan,LAC,22,210.82,7.1,7.2,2010-11
Anthony Carter,NYK,36,187.96,3.3,1.5,2010-11
Anthony Parker,CLE,36,198.12,8.3,3,2010-11
Brian Cardinal,DAL,34,203.2,2.6,1.1,2010-11
Brendan Haywood,DAL,31,213.36,4.4,5.2,2010-11
Brandon Rush,IND,25,198.12,9.1,3.2,2010-11
Brandon Roy,POR,26,198.12,12.2,2.6,2010-11
Brandon Jennings,MIL,21,185.42,16.2,3.7,2010-11
Brandon Bass,ORL,26,203.2,11.2,5.6,2010-11
Brandan Wright,NJN,23,208.28,3.8,2.4,2010-11
Brad Miller,HOU,35,213.36,6.4,3.7,2010-11
Boris Diaw,CHA,29,203.2,11.3,5,2010-11
Bobby Simmons,SAS,31,198.12,0,0,2010-11
Blake Griffin,LAC,22,208.28,22.5,12.1,2010-11
Beno Udrih,SAC,28,190.5,13.7,3.4,2010-11
Ben Wallace,DET,36,205.74,2.9,6.5,2010-11
Ben Uzoh,NJN,23,190.5,3.8,1.5,2010-11
Ben Gordon,DET,28,190.5,11.2,2.4,2010-11
Baron Davis,CLE,32,190.5,13.1,2.7,2010-11
Avery Bradley,BOS,20,187.96,1.7,0.5,2010-11
Austin Daye,DET,23,210.82,7.5,3.8,2010-11
Arron Afflalo,DEN,25,195.58,12.6,3.6,2010-11
Armon Johnson,POR,22,190.5,2.9,0.9,2010-11
Antonio McDyess,SAS,36,205.74,5.3,5.4,2010-11
Antonio Daniels,PHI,36,193.04,1.5,1.3,2010-11
Antoine Wright,SAC,27,200.66,0.3,0.4,2010-11
Anthony Tolliver,MIN,26,205.74,6.7,4.5,2010-11
Anthony Randolph,MIN,21,210.82,7.6,4,2010-11
Anthony Morrow,NJN,25,195.58,13.2,3,2010-11
DeJuan Blair,SAS,22,200.66,8.3,7,2010-11
Brian Skinner,MIL,35,205.74,0,0,2010-11
DeMarcus Cousins,SAC,20,210.82,14.1,8.6,2010-11
James Jones,MIA,30,203.2,5.9,2,2010-11
James Johnson,TOR,24,205.74,7.1,3.7,2010-11
James Harden,OKC,21,195.58,12.2,3.1,2010-11
James Anderson,SAS,22,198.12,3.6,0.9,2010-11
Jameer Nelson,ORL,29,182.88,13.1,3,2010-11
Jamario Moon,LAC,31,203.2,4.3,2.8,2010-11
Jamal Crawford,ATL,31,195.58,14.2,1.7,2010-11
Jamaal Magloire,MIA,33,210.82,1.9,3.4,2010-11
JaVale McGee,WAS,23,213.36,10.1,8,2010-11
JR Smith,DEN,25,198.12,12.3,4.1,2010-11
JJ Redick,ORL,27,193.04,10.1,1.9,2010-11
Jared Dudley,PHX,25,200.66,10.6,3.9,2010-11
JJ Hickson,CLE,22,205.74,13.8,8.7,2010-11
Ish Smith,MEM,22,182.88,2.3,1.1,2010-11
Ime Udoka,SAS,33,195.58,0.7,1,2010-11
Ike Diogu,LAC,27,205.74,5.8,3.2,2010-11
Ian Mahinmi,DAL,24,210.82,3.1,2.1,2010-11
Hilton Armstrong,ATL,26,210.82,1.7,2.5,2010-11
Henry Walker,NYK,23,198.12,4.9,2,2010-11
Hedo Turkoglu,ORL,32,208.28,10.8,4.4,2010-11
Hassan Whiteside,SAC,22,213.36,0,0,2010-11
Hasheem Thabeet,HOU,24,220.98,1.1,1.6,2010-11
Hamed Haddadi,MEM,26,218.44,2.4,2.2,2010-11
Hamady Ndiaye,WAS,24,213.36,0.9,0.4,2010-11
J.J. Barea,DAL,27,182.88,9.5,2,2010-11
Jared Jeffries,NYK,29,210.82,1.8,2.8,2010-11
Jarrett Jack,NOH,27,190.5,8.9,2.1,2010-11
Jarron Collins,POR,32,210.82,0.7,0.9,2010-11
Jodie Meeks,PHI,23,193.04,10.5,2.3,2010-11
Joe Johnson,ATL,30,200.66,18.2,4,2010-11
Joe Smith,LAL,35,208.28,0.5,1.3,2010-11
DeMar DeRozan,TOR,21,200.66,17.2,3.8,2010-11
Joakim Noah,CHI,26,210.82,11.7,10.4,2010-11
Jerryd Bayless,TOR,22,190.5,9.2,2.3,2010-11
Jerry Stackhouse,MIA,36,198.12,1.7,1,2010-11
Jermaine Taylor,SAC,24,193.04,6.6,1.8,2010-11
Jermaine O'Neal,BOS,32,210.82,5.4,3.7,2010-11
Jeremy Lin,GSW,22,190.5,2.6,1.2,2010-11
Jeremy Evans,UTA,23,205.74,3.6,2,2010-11
Jeff Teague,ATL,23,187.96,5.2,1.5,2010-11
Jeff Green,BOS,24,205.74,13.3,4.8,2010-11
Jeff Foster,IND,34,210.82,3.3,6.3,2010-11
Jeff Adrien,GSW,25,200.66,2.5,2.5,2010-11
Jawad Williams,CLE,28,205.74,4,1.8,2010-11
Jason Williams,MEM,35,185.42,2,1.1,2010-11
Jason Thompson,SAC,24,210.82,8.8,6.1,2010-11
Jason Terry,DAL,33,187.96,15.8,1.9,2010-11
Jason Smith,NOH,25,213.36,4.3,3.1,2010-11
Jason Richardson,ORL,30,198.12,15.6,4.1,2010-11
Jason Maxiell,DET,28,200.66,4.2,3,2010-11
Jason Kidd,DAL,38,193.04,7.9,4.4,2010-11
Jason Kapono,PHI,30,203.2,0.7,0.5,2010-11
Jason Collins,ATL,32,213.36,2,2.1,2010-11
Hakim Warrick,PHX,28,205.74,8.4,3.7,2010-11
Greivis Vasquez,MEM,24,198.12,3.6,1,2010-11
James Posey,IND,34,203.2,4.9,3,2010-11
Greg Monroe,DET,21,210.82,9.4,7.5,2010-11
Ed Davis,TOR,22,208.28,7.7,7.1,2010-11
Earl Watson,UTA,32,185.42,4.3,2.3,2010-11
Earl Clark,ORL,23,208.28,3.9,2.4,2010-11
Earl Boykins,MIL,35,165.1,7.2,1,2010-11
Earl Barron,POR,29,213.36,3.8,3.6,2010-11
Dwyane Wade,MIA,29,193.04,25.5,6.4,2010-11
Dwight Howard,ORL,25,210.82,22.9,14.1,2010-11
Drew Gooden,MIL,29,208.28,11.3,6.8,2010-11
Dorell Wright,GSW,25,205.74,16.4,5.3,2010-11
Dominique Jones,DAL,22,195.58,2.3,1.4,2010-11
Dominic McGuire,CHA,25,205.74,3.3,3.8,2010-11
Dirk Nowitzki,DAL,33,213.36,23,7,2010-11
Dexter Pittman,MIA,23,210.82,1,1.5,2010-11
Devin Harris,UTA,28,190.5,15.2,2.4,2010-11
Devin Ebanks,LAL,21,205.74,3.1,1.4,2010-11
Derrick Rose,CHI,22,190.5,25,4.1,2010-11
Derrick Favors,UTA,19,208.28,6.8,5.3,2010-11
Derrick Caracter,LAL,23,205.74,2,1,2010-11
Derrick Brown,NYK,23,203.2,3.8,2,2010-11
Deron Williams,NJN,27,190.5,20.1,4,2010-11
Derek Fisher,LAL,36,185.42,6.8,1.9,2010-11
DeMarre Carroll,HOU,24,203.2,0.8,0.7,2010-11
Delonte West,BOS,27,190.5,5.6,1.5,2010-11
DeShawn Stevenson,DAL,30,195.58,5.3,1.5,2010-11
DeSagana Diop,CHA,29,213.36,1.3,2.5,2010-11
Eddie House,MIA,33,185.42,6.5,1.6,2010-11
Eduardo Najera,CHA,34,203.2,2.2,1.4,2010-11
Donte Greene,SAC,23,210.82,5.8,2.1,2010-11
Glen Davis,BOS,25,205.74,11.7,5.4,2010-11
Grant Hill,PHX,38,203.2,13.2,4.2,2010-11
Gordon Hayward,UTA,21,203.2,5.4,1.9,2010-11
Goran Dragic,HOU,25,190.5,7.5,2,2010-11
Ekpe Udoh,GSW,24,208.28,4.1,3.1,2010-11
Gilbert Arenas,ORL,29,193.04,10.8,2.7,2010-11
Gerald Wallace,POR,28,200.66,15.7,8,2010-11
Gerald Henderson,CHA,23,193.04,9.6,3,2010-11
George Hill,SAS,25,187.96,11.6,2.6,2010-11
Gary Neal,SAS,26,193.04,9.8,2.5,2010-11
Garrett Temple,CHA,25,198.12,2.4,1,2010-11
Garret Siler,PHX,24,210.82,2.1,1.3,2010-11
Gani Lawal,PHX,22,205.74,0,0,2010-11
Francisco Garcia,SAC,29,200.66,9.7,2.3,2010-11
Gary Forbes,DEN,26,200.66,5.2,1.8,2010-11
Fabricio Oberto,POR,36,208.28,1.4,1.4,2010-11
Evan Turner,PHI,22,200.66,7.2,3.9,2010-11
Etan Thomas,ATL,33,208.28,2.5,1.8,2010-11
Ersan Ilyasova,MIL,24,208.28,9.5,6.1,2010-11
Erick Dampier,MIA,35,210.82,2.5,3.5,2010-11
Eric Maynor,OKC,24,190.5,4.2,1.5,2010-11
Eric Gordon,LAC,22,190.5,22.3,2.9,2010-11
Francisco Elson,UTA,35,213.36,2.2,1.9,2010-11
Eric Bledsoe,LAC,21,185.42,6.7,2.8,2010-11
Emeka Okafor,NOH,28,208.28,10.3,9.5,2010-11
Elton Brand,PHI,32,205.74,15,8.3,2010-11
Evan Turner,PHI,23,200.66,9.4,5.8,2011-12
Ersan Ilyasova,MIL,25,208.28,13,8.8,2011-12
Erick Dampier,ATL,36,210.82,0.1,1.7,2011-12
Eric Maynor,OKC,25,190.5,4.2,1.4,2011-12
Eric Gordon,NOH,23,190.5,20.6,2.8,2011-12
Eric Bledsoe,LAC,22,185.42,3.3,1.6,2011-12
Enes Kanter,UTA,20,210.82,4.6,4.2,2011-12
Francisco Elson,PHI,36,213.36,0.4,0.2,2011-12
Elton Brand,PHI,33,205.74,11,7.2,2011-12
Emeka Okafor,NOH,29,208.28,9.9,7.9,2011-12
Eric Dawson,SAS,27,205.74,3.8,2.5,2011-12
Francisco Garcia,SAC,30,200.66,4.8,2,2011-12
Greg Monroe,DET,22,210.82,15.4,9.7,2011-12
Gary Neal,SAS,27,193.04,9.9,2.1,2011-12
George Hill,IND,26,187.96,9.6,3,2011-12
Gerald Green,NJN,26,203.2,12.9,3.5,2011-12
Gerald Henderson,CHA,24,195.58,15.1,4.1,2011-12
Gerald Wallace,NJN,29,200.66,13.8,6.7,2011-12
Gilbert Arenas,MEM,30,193.04,4.2,1.1,2011-12
Glen Davis,ORL,26,205.74,9.3,5.4,2011-12
Goran Dragic,HOU,26,190.5,11.7,2.5,2011-12
Gordon Hayward,UTA,22,203.2,11.8,3.5,2011-12
Elliot Williams,POR,23,195.58,3.7,0.8,2011-12
Grant Hill,PHX,39,203.2,10.2,3.5,2011-12
Gary Forbes,TOR,27,200.66,6.6,2.1,2011-12
Ekpe Udoh,MIL,25,208.28,5.6,4.2,2011-12
Derrick Favors,UTA,20,208.28,8.8,6.5,2011-12
Eduardo Najera,CHA,35,203.2,2.6,2.3,2011-12
Greg Smith,HOU,21,208.28,1.8,2.5,2011-12
Derrick Brown,CHA,24,203.2,8.1,3.6,2011-12
Derrick Byars,SAS,28,200.66,5,5.5,2011-12
Deron Williams,NJN,28,190.5,21,3.3,2011-12
Derrick Rose,CHI,23,190.5,21.8,3.4,2011-12
Derrick Williams,MIN,21,203.2,8.8,4.7,2011-12
Devin Ebanks,LAL,22,205.74,4,2.3,2011-12
Devin Harris,UTA,29,190.5,11.3,1.8,2011-12
Dexter Pittman,MIA,24,210.82,3,2,2011-12
Dirk Nowitzki,DAL,34,213.36,21.6,6.7,2011-12
Dominic McGuire,GSW,26,205.74,3.5,3.8,2011-12
Dominique Jones,DAL,23,195.58,2.7,1.3,2011-12
Donald Sloan,CLE,24,190.5,5.5,2,2011-12
Donte Greene,SAC,24,210.82,5.4,2.5,2011-12
Dorell Wright,GSW,26,205.74,10.3,4.6,2011-12
Drew Gooden,MIL,30,208.28,13.7,6.5,2011-12
Dwight Howard,ORL,26,210.82,20.6,14.5,2011-12
Dwyane Wade,MIA,30,193.04,22.1,4.8,2011-12
E'Twaun Moore,BOS,23,193.04,2.9,0.9,2011-12
Earl Barron,GSW,30,213.36,2,0.5,2011-12
Earl Boykins,HOU,36,165.1,4.9,1.4,2011-12
Earl Clark,ORL,24,208.28,2.7,2.8,2011-12
Earl Watson,UTA,33,185.42,3,2.4,2011-12
Ed Davis,TOR,23,208.28,6.3,6.6,2011-12
Eddy Curry,MIA,29,213.36,2.1,0.9,2011-12
Edwin Ubiles,WAS,25,198.12,3.5,2.5,2011-12
Greg Stiemsma,BOS,26,210.82,2.9,3.2,2011-12
Jerome Dyson,NOH,25,190.5,7.4,2.1,2011-12
Gustavo Ayon,NOH,27,208.28,5.9,4.9,2011-12
Jared Dudley,PHX,26,200.66,12.7,4.6,2011-12
Jared Jeffries,NYK,30,210.82,4.4,3.9,2011-12
Jarrett Jack,NOH,28,190.5,15.6,3.9,2011-12
Jason Collins,ATL,33,213.36,1.3,1.6,2011-12
Jason Kapono,LAL,31,203.2,2,0.5,2011-12
Jason Kidd,DAL,39,193.04,6.2,4.1,2011-12
Jason Maxiell,DET,29,200.66,6.5,5.1,2011-12
Jason Richardson,ORL,31,198.12,11.6,3.6,2011-12
Jason Smith,NOH,26,213.36,9.9,4.9,2011-12
Jason Terry,DAL,34,187.96,15.1,2.4,2011-12
Jason Thompson,SAC,25,210.82,9.1,6.9,2011-12
Jeff Adrien,HOU,26,200.66,2.6,2.8,2011-12
Jannero Pargo,ATL,32,185.42,5.6,1.5,2011-12
Jeff Ayres,IND,25,205.74,1.7,1.7,2011-12
Jeff Foster,IND,35,210.82,2.3,3.8,2011-12
Jeff Teague,ATL,24,187.96,12.6,2.4,2011-12
Jeremy Evans,UTA,24,205.74,2.1,1.7,2011-12
Jeremy Lin,NYK,23,190.5,14.6,3.1,2011-12
Jeremy Pargo,MEM,26,187.96,2.9,0.8,2011-12
Jeremy Tyler,GSW,21,208.28,4.9,3.3,2011-12
Jermaine O'Neal,BOS,33,210.82,5,5.4,2011-12
Jerome Jordan,NYK,25,213.36,2,1.3,2011-12
Jerry Smith,NJN,24,187.96,1.4,1.4,2011-12
Jerry Stackhouse,ATL,37,198.12,3.6,0.8,2011-12
Jerryd Bayless,TOR,23,190.5,11.4,2.1,2011-12
Derek Fisher,OKC,37,185.42,5.6,1.9,2011-12
Jeff Foote,NOH,24,213.36,1,1.5,2011-12
Jan Vesely,WAS,22,210.82,4.7,4.4,2011-12
James Singleton,WAS,30,203.2,8.2,6.8,2011-12
James Jones,MIA,31,203.2,3.6,1,2011-12
Hakim Warrick,PHX,29,205.74,6.4,2.6,2011-12
Hamady Ndiaye,WAS,25,213.36,0,0,2011-12
Hamed Haddadi,MEM,27,218.44,2,2,2011-12
Hasheem Thabeet,POR,25,220.98,1.8,2.1,2011-12
Hassan Whiteside,SAC,23,213.36,1.6,2.2,2011-12
Hedo Turkoglu,ORL,33,208.28,10.9,3.8,2011-12
Henry Walker,NYK,24,198.12,5.9,2.5,2011-12
Ian Mahinmi,DAL,25,210.82,5.8,4.7,2011-12
Ike Diogu,SAS,28,205.74,1,0.5,2011-12
Iman Shumpert,NYK,22,195.58,9.5,3.2,2011-12
Isaiah Thomas,SAC,23,175.26,11.5,2.6,2011-12
Ish Smith,ORL,23,182.88,2.8,1.3,2011-12
Ivan Johnson,ATL,28,203.2,6.4,4,2011-12
J.J. Barea,MIN,28,182.88,11.3,2.8,2011-12
JJ Hickson,POR,23,205.74,8.4,6.2,2011-12
JJ Redick,ORL,28,193.04,11.6,2.3,2011-12
JR Smith,NYK,26,198.12,12.5,3.9,2011-12
JaJuan Johnson,BOS,23,208.28,3.2,1.6,2011-12
JaVale McGee,DEN,24,213.36,11.3,7.8,2011-12
Jamaal Magloire,TOR,34,210.82,1.2,3.3,2011-12
Jamaal Tinsley,UTA,34,190.5,3.7,1.2,2011-12
Jamal Crawford,POR,32,195.58,14,2,2011-12
Jamario Moon,CHA,32,203.2,2.3,2.8,2011-12
Jameer Nelson,ORL,30,182.88,11.9,3.2,2011-12
James Anderson,SAS,23,198.12,3.7,1.5,2011-12
James Harden,OKC,22,195.58,16.8,4.1,2011-12
James Johnson,TOR,25,205.74,9.1,4.7,2011-12
Greivis Vasquez,NOH,25,198.12,8.9,2.6,2011-12
Dennis Horner,NJN,24,205.74,0.6,0.6,2011-12
Amar'e Stoudemire,NYK,29,210.82,17.5,7.8,2011-12
DeShawn Stevenson,NJN,31,195.58,2.9,2,2011-12
Baron Davis,NYK,33,190.5,6.1,1.9,2011-12
Ben Gordon,DET,29,190.5,12.5,2.3,2011-12
Ben Uzoh,TOR,24,190.5,4.5,3.7,2011-12
Ben Wallace,DET,37,205.74,1.4,4.3,2011-12
Beno Udrih,MIL,29,190.5,5.9,1.7,2011-12
Bismack Biyombo,CHA,19,205.74,5.2,5.8,2011-12
Blake Ahearn,UTA,28,187.96,2.5,0.5,2011-12
Blake Griffin,LAC,23,208.28,20.7,10.9,2011-12
Bobby Simmons,LAC,32,198.12,2.9,2,2011-12
Boris Diaw,SAS,30,203.2,6.4,4.9,2011-12
Brad Miller,MIN,36,213.36,2.3,1.3,2011-12
Brandan Wright,DAL,24,208.28,6.9,3.6,2011-12
Avery Bradley,BOS,21,187.96,7.6,1.8,2011-12
Brandon Bass,BOS,27,203.2,12.5,6.2,2011-12
Brandon Knight,DET,20,190.5,12.8,3.2,2011-12
Brandon Rush,GSW,26,198.12,9.8,3.9,2011-12
Brendan Haywood,DAL,32,213.36,5.2,6,2011-12
Brian Cardinal,DAL,35,203.2,1,0.8,2011-12
Brian Cook,WAS,31,205.74,2.5,2,2011-12
Brian Scalabrine,CHI,34,205.74,1.1,0.8,2011-12
Brian Skinner,MEM,36,205.74,0,0,2011-12
Brook Lopez,NJN,24,213.36,19.2,3.6,2011-12
Byron Mullens,CHA,23,213.36,9.3,5,2011-12
C.J. Watson,CHI,28,187.96,9.7,2.1,2011-12
CJ Miles,UTA,25,198.12,9.1,2.1,2011-12
Carl Landry,NOH,28,205.74,12.5,5.2,2011-12
Brandon Jennings,MIL,22,185.42,19.1,3.4,2011-12
Carldell Johnson,NOH,29,177.8,1.8,0.6,2011-12
Austin Daye,DET,24,210.82,4.7,2.2,2011-12
Armon Johnson,NJN,23,190.5,5.2,1.4,2011-12
Al Harrington,DEN,32,205.74,14.2,6.1,2011-12
Al Horford,ATL,26,208.28,12.4,7,2011-12
Al Jefferson,UTA,27,208.28,19.2,9.6,2011-12
Al-Farouq Aminu,NOH,21,205.74,6,4.7,2011-12
Alan Anderson,TOR,29,198.12,9.6,2,2011-12
Alec Burks,UTA,20,198.12,7.2,2.2,2011-12
Alonzo Gee,CLE,25,198.12,10.6,5.1,2011-12
Jimmer Fredette,SAC,23,187.96,7.6,1.2,2011-12
Amir Johnson,TOR,25,205.74,7.1,6.4,2011-12
Anderson Varejao,CLE,29,210.82,10.8,11.5,2011-12
Andray Blatche,WAS,25,210.82,8.5,5.8,2011-12
Andre Emmett,NJN,29,195.58,2.2,1,2011-12
Arron Afflalo,DEN,26,195.58,15.2,3.2,2011-12
Andre Iguodala,PHI,28,198.12,12.4,6.1,2011-12
Andrea Bargnani,TOR,26,213.36,19.5,5.5,2011-12
Andres Nocioni,PHI,32,200.66,1.5,1.3,2011-12
Andrew Bogut,MIL,27,213.36,11.3,8.3,2011-12
Andrew Bynum,LAL,24,213.36,18.7,11.8,2011-12
Andrew Goudelock,LAL,23,190.5,4.4,0.8,2011-12
Andris Biedrins,GSW,26,213.36,1.7,3.7,2011-12
Antawn Jamison,CLE,36,205.74,17.2,6.3,2011-12
Anthony Carter,TOR,37,185.42,2,1.4,2011-12
Anthony Morrow,NJN,26,195.58,12,2,2011-12
Anthony Parker,CLE,37,198.12,7.2,2.7,2011-12
Anthony Randolph,MIN,22,210.82,7.4,3.6,2011-12
Anthony Tolliver,MIN,27,203.2,4.1,3,2011-12
Andre Miller,DEN,36,187.96,9.7,3.3,2011-12
Carlos Boozer,CHI,30,205.74,15,8.5,2011-12
Carlos Delfino,MIL,29,198.12,9,3.9,2011-12
Carmelo Anthony,NYK,28,203.2,22.6,6.3,2011-12
DaJuan Summers,NOH,24,203.2,4.5,1.5,2011-12
Daequan Cook,OKC,25,195.58,5.5,2.1,2011-12
Dahntay Jones,IND,31,198.12,5.3,1.8,2011-12
Damien Wilkins,DET,32,198.12,3.2,1.7,2011-12
Damion James,NJN,24,200.66,4.9,4.7,2011-12
Dan Gadzuric,NYK,34,210.82,0,2.5,2011-12
Daniel Gibson,CLE,26,187.96,7.5,2.9,2011-12
Daniel Orton,ORL,21,208.28,2.8,2.4,2011-12
Danilo Gallinari,DEN,23,208.28,14.6,4.7,2011-12
Danny Granger,IND,29,203.2,18.7,5,2011-12
Danny Green,SAS,25,198.12,9.1,3.5,2011-12
Dante Cunningham,MEM,25,203.2,5.2,3.8,2011-12
DJ White,CHA,25,205.74,6.8,3.6,2011-12
Darington Hobson,MIL,24,200.66,0.8,0.6,2011-12
Darko Milicic,MIN,27,213.36,4.6,3.3,2011-12
Darren Collison,IND,24,182.88,10.4,3.1,2011-12
Darryl Watkins,NOH,27,210.82,4.6,5.4,2011-12
David Lee,GSW,29,205.74,20.1,9.6,2011-12
David West,IND,31,205.74,12.8,6.6,2011-12
DeAndre Jordan,LAC,23,210.82,7.4,8.3,2011-12
DeAndre Liggins,ORL,24,198.12,1.9,0.9,2011-12
DeJuan Blair,SAS,23,200.66,9.5,5.5,2011-12
DeMar DeRozan,TOR,22,200.66,16.7,3.3,2011-12
DeMarcus Cousins,SAC,21,210.82,18.1,11,2011-12
DeMarre Carroll,UTA,25,203.2,4.5,2.2,2011-12
DeSagana Diop,CHA,30,213.36,1.1,3.1,2011-12
Darius Morris,LAL,21,193.04,2.4,0.8,2011-12
D.J. Kennedy,CLE,22,195.58,6,3.5,2011-12
D.J. Augustin,CHA,24,182.88,11.1,2.3,2011-12
Craig Smith,POR,28,200.66,3.3,2.3,2011-12
Caron Butler,LAC,32,200.66,12,3.7,2011-12
Cartier Martin,WAS,27,200.66,9.3,3.4,2011-12
Chandler Parsons,HOU,23,205.74,9.5,4.8,2011-12
Channing Frye,PHX,29,210.82,10.5,5.9,2011-12
Charles Jenkins,GSW,23,190.5,5.8,1.3,2011-12
Charlie Villanueva,DET,27,210.82,7,3.7,2011-12
Chase Budinger,HOU,24,200.66,9.6,3.7,2011-12
Chauncey Billups,LAC,35,190.5,15,2.5,2011-12
Chris Andersen,DEN,33,208.28,5.3,4.6,2011-12
Chris Bosh,MIA,28,210.82,18,7.9,2011-12
Chris Duhon,ORL,29,185.42,3.8,1.6,2011-12
Chris Johnson,NOH,26,210.82,2,1.5,2011-12
Chris Kaman,NOH,30,213.36,13.1,7.7,2011-12
Chris Paul,LAC,27,182.88,19.8,3.6,2011-12
Chris Singleton,WAS,22,203.2,4.6,3.5,2011-12
Chris Wilcox,BOS,29,208.28,5.4,4.4,2011-12
Chris Wright,GSW,23,203.2,2.9,1.9,2011-12
Christian Eyenga,LAL,23,200.66,2.4,2,2011-12
Chuck Hayes,SAC,29,198.12,3.2,4.3,2011-12
Cole Aldrich,OKC,23,210.82,2.2,1.8,2011-12
Corey Brewer,DEN,26,205.74,8.9,2.5,2011-12
Corey Maggette,CHA,32,198.12,15,3.9,2011-12
Cory Higgins,CHA,23,195.58,3.9,0.9,2011-12
Cory Joseph,SAS,20,190.5,2,0.9,2011-12
Courtney Fortson,HOU,24,180.34,3.5,1.5,2011-12
Courtney Lee,HOU,26,195.58,11.4,2.7,2011-12
Craig Brackins,PHI,24,208.28,1.6,1.1,2011-12
Delonte West,DAL,28,190.5,9.6,2.3,2011-12
Jimmy Butler,CHI,22,200.66,2.6,1.3,2011-12
